DateTime,AddedIPs,RemovedIPs
1612353612,1,0
1612357206,1,0
1612396813,0,1
1612407611,1,0
1612425608,1,0
1612429210,1,1
1612432833,1,0
1612458036,0,1
1612461613,1,0
1612465228,1,1
1612476011,1,1
1612479632,1,0
1612497611,0,1
1612508406,0,1
1612515614,0,1
1612526434,1,0
1612551613,1,0
1612555227,1,0
1612562409,1,1
1612576808,1,0
1612594808,1,0
1612612811,0,1
1612623634,0,1
1612638034,1,0
1612641614,1,0
1612648831,0,1
1612652407,1,0
1612659624,1,0
1612663206,0,1
1612681207,0,1
1612702831,0,1
1612710012,0,1
1612713605,1,0
1612731617,1,0
1612738838,0,1
1612785631,0,1
1612792832,1,0
1612796430,0,1
1612803607,0,1
1612810806,0,2
1612814435,0,1
1612818030,0,1
1612825206,2,0
1612828810,2,0
1612836006,1,1
1612850407,1,0
1612868406,1,0
1612872010,1,0
1612875606,1,0
1612879206,0,1
1612897221,0,2
1612904411,0,2
1612908020,0,1
1612911630,2,0
1612940406,0,1
1612944013,0,1
1612951211,0,1
1612969207,0,1
1612972838,0,1
1612976406,0,1
1612998010,1,0
1613012438,0,2
1613016007,0,1
1613019612,1,0
1613023216,2,0
1613034010,2,0
1613037606,1,0
1613048437,1,0
1613052005,0,1
1613055609,1,0
1613059206,0,1
1613073636,1,1
1613084406,1,0
1613088009,2,0
1613091631,0,1
1613102405,2,0
1613106008,2,0
1613116823,1,0
1613120424,0,1
1613145606,0,1
1613149210,1,0
1613152812,0,3
1613160005,1,1
1613170822,1,0
1613174406,1,0
1613181624,1,0
1613196014,1,0
1613228406,1,0
1613235637,0,2
1613250025,1,0
1613253636,2,0
1613257212,1,1
1613271609,1,0
1613296823,0,1
1613307625,1,0
1613318431,0,1
1613322006,1,0
1613325619,5,0
1613329216,2,0
1613332820,14,0
1613336406,3,0
1613340034,2,1
1613343607,2,0
1613347205,2,0
1613354420,2,0
1613372440,1,0
1613386826,1,1
1613394017,0,2
1613401236,0,1
1613404806,1,0
1613426424,1,0
1613430038,1,0
1613433607,0,1
1613437227,1,0
1613451639,0,1
1613455213,0,1
1613473207,0,1
1613480437,1,1
1613487630,0,1
1613498433,0,1
