DateTime,AddedIPs,RemovedIPs
1615201192,0,1
1615203276,1,1
1615208259,1,0
1615209813,1,0
1615212391,0,1
1615214082,1,1
1615217679,0,1
1615221283,0,1
1615227881,1,0
1615235655,0,1
1615239281,1,0
1615245944,0,1
1615246482,0,2
1615250082,2,1
1615253681,2,1
1615263900,1,4
1615266894,1,1
1615268082,0,1
1615274095,0,2
1615278116,1,0
1615279839,1,0
1615285540,1,0
1615286081,1,0
1615291477,0,2
1615298559,0,1
1615301438,2,1
1615304082,0,2
1615307140,1,0
1615307682,0,1
1615311701,0,2
1615314887,1,0
1615316642,0,2
1615319622,0,1
1615321412,0,1
1615322084,0,3
1615324299,0,1
1615325689,0,1
1615329284,0,3
1615332345,1,1
1615332882,0,1
1615335010,0,2
1615336483,0,1
1615338453,0,1
1615340084,0,2
1615345616,0,1
1615349369,0,1
1615350884,0,1
1615361129,1,0
1615364741,1,0
1615367050,0,6
1615368342,1,0
1615369455,0,15
1615375538,1,1
1615383824,2,0
1615385634,1,0
1615386883,1,1
1615391789,1,0
1615393565,0,1
1615397058,1,0
1615399686,1,0
1615404341,1,0
1615412077,1,0
1615417455,1,1
1615420481,0,3
1615422876,1,1
1615425940,1,0
1615432724,0,1
1615433679,1,0
1615436094,0,1
1615437282,0,1
1615442572,1,0
1615447540,1,0
1615449035,0,1
1615450689,0,1
1615455277,0,1
1615456443,0,1
1615458340,2,0
1615458885,0,1
1615466081,1,0
1615467408,1,0
1615469680,0,2
1615471816,2,0
1615476881,0,1
1615479942,0,1
1615484079,0,1
1615494339,3,0
1615501547,2,0
1615502081,0,1
1615508722,1,0
1615526747,1,0
1615530869,0,1
1615534773,0,1
1615536221,1,0
1615540353,2,0
1615541683,3,0
1615545277,0,1
1615548245,1,0
1615548879,1,0
1615553089,0,3
1615556075,0,1
1615557550,1,2
1615559140,1,0
1615563280,0,3
1615566885,0,1
1615570483,1,1
1615574084,0,1
1615584883,0,1
1615586937,0,1
1615592088,0,1
1615596510,0,1
1615598593,2,0
1615599285,0,1
1615602879,1,1
1615609545,1,0
1615612904,1,1
1615617283,0,1
1615623229,1,0
1615628076,0,2
1615629947,1,0
1615631687,1,0
1615634746,1,0
1615635283,0,1
1615637701,0,1
1615649138,1,0
1615653519,1,0
1615664081,1,3
1615665256,1,0
1615670074,1,1
1615674000,0,2
1615679092,1,1
1615688537,1,0
1615696496,1,0
1615700085,1,0
1615707280,0,1
1615710362,0,1
1615710880,1,4
1615715443,1,0
1615717437,3,0
1615718990,0,2
1615720434,1,0
1615728155,0,1
1615732481,1,0
1615736081,1,2
1615739681,0,1
1615753139,1,0
1615767214,1,0
1615768479,0,1
1615771543,1,0
1615774226,2,0
1615779835,0,1
1615782889,0,1
1615790075,1,0
1615796740,1,0
1615800873,14,4
1615804484,1,1
1615805960,1,0
1615811678,2,0
1615818876,1,0
1615821942,1,0
1615823444,0,1
1615832221,1,1
1615833279,1,0
1615835404,1,1
1615836885,2,0
1615840484,0,1
1615843553,1,0
1615844083,1,0
1615847684,2,0
1615849860,1,1
1615854882,1,1
1615857944,0,1
1615861550,4,0
1615864786,5,0
1615866645,0,1
1615868065,1,0
1615875521,2,0
1615878407,1,0
1615882602,1,0
1615883701,0,1
1615887281,0,3
1615890343,4,1
1615892782,2,0
1615899037,0,1
1615900726,1,0
1615901681,0,1
1615907063,1,1
1615909701,1,1
1615914866,1,0
1615921899,0,1
1615938631,1,1
1615940176,1,0
1615941278,0,1
1615945849,3,2
1615949621,1,0
1615956533,1,0
1615958749,2,0
1615959279,0,1
1615961255,1,0
1615966483,0,1
1615974643,0,1
1615976747,4,1
1615980339,0,1
1615981846,0,1
1615983947,1,0
1615988086,0,1
1615989948,1,0
1615991680,1,1
1615995283,0,14
1615998339,3,0
1615998884,1,0
1616000135,1,0
1616001317,1,0
1616002809,2,2
1616006079,0,1
1616007387,0,2
1616012191,1,0
1616013289,0,1
1616014878,1,1
1616016344,1,0
1616016884,1,2
1616019942,3,0
1616020483,1,0
1616022186,1,1
1616024922,2,0
1616030745,2,3
1616032243,0,1
1616033677,1,5
1616035841,0,1
1616037944,1,0
1616043869,1,0
1616045146,1,0
1616045684,0,1
1616047560,2,0
1616048708,3,0
1616052126,1,0
1616054598,3,0
1616060079,0,1
1616061433,1,0
1616062809,0,2
1616066739,1,0
1616070872,0,1
1616073624,1,0
1616077539,2,0
1616078756,2,2
1616081647,2,6
1616082966,1,0
1616084241,2,0
1616085284,1,1
1616086600,1,0
1616088340,1,0
1616091940,1,0
1616094526,2,0
1616099139,1,0
1616100638,0,1
1616106345,0,1
1616107845,0,1
1616109088,1,1
1616114078,0,3
1616116344,1,0
1616120030,7,1
1616121283,5,0
1616126762,0,2
1616132084,0,1
1616135141,1,0
1616138053,1,0
1616139285,1,0
1616140990,1,0
1616142877,1,0
1616145339,0,1
1616147684,0,3
1616152295,1,1
1616155030,1,0
1616159872,1,1
1616160882,0,1
1616165446,1,0
1616167140,2,0
1616168083,0,3
1616170306,1,1
1616171676,0,3
1616175279,1,0
1616178345,0,1
1616184960,1,1
1616186078,1,0
1616188702,0,1
1616189686,2,0
1616192100,0,2
1616196140,1,1
1616200487,0,1
1616204078,1,1
1616206301,3,1
1616207682,1,1
1616213350,0,1
1616217810,2,2
1616218467,0,3
1616222079,1,1
1616224607,0,1
1616228739,1,0
1616231372,0,1
1616232881,2,0
1616234718,2,1
1616236487,2,0
1616237642,1,0
1616244640,0,1
1616248241,3,3
1616251856,1,1
1616254486,1,1
1616257063,1,2
1616259813,1,2
1616261146,1,0
1616264172,2,0
1616267522,0,1
1616268879,2,0
1616271702,3,0
1616272480,0,1
1616274957,4,0
1616276079,2,1
1616277983,2,0
1616279139,1,0
1616283283,1,0
1616286888,4,3
1616288273,2,0
1616289941,2,3
1616290485,0,4
1616294084,1,1
1616300741,3,0
1616307016,2,0
1616309446,1,0
1616315687,1,1
1616325943,1,0
1616329530,4,0
1616336741,8,0
1616339862,0,2
1616340866,0,4
1616344481,0,2
1616350893,3,0
1616355288,0,2
1616358887,0,2
1616362484,7,1
1616364559,0,1
1616368064,3,0
1616369686,1,0
1616373318,1,0
1616376355,0,4
1616376878,0,1
1616379950,1,0
1616387684,1,5
1616390744,1,0
1616392244,0,3
1616394879,0,2
1616398480,1,1
1616405140,1,2
1616405678,0,4
1616408744,0,1
1616412166,2,0
1616413458,1,1
1616418937,0,4
1616421226,1,1
1616422709,0,1
1616423683,0,2
1616425066,0,1
1616428759,1,1
1616430876,1,1
1616433939,0,1
1616434484,0,2
1616436683,0,1
1616438075,0,2
1616440363,0,3
1616441499,0,1
1616443736,0,4
1616445286,0,1
1616446666,0,2
1616448348,0,1
1616448884,0,2
1616451697,1,1
1616454212,1,1
1616456084,0,1
1616457779,0,7
1616459141,1,0
1616460651,0,2
1616462744,1,0
1616463279,0,1
1616465880,1,0
1616469942,0,3
1616472777,1,0
1616475841,1,1
1616479079,2,0
1616480739,1,0
1616484888,0,1
1616488481,2,0
1616493460,1,0
1616495141,2,1
1616497482,1,2
1616499286,3,2
1616506481,1,0
1616509542,1,0
1616514287,0,9
1616517283,2,0
1616518421,0,1
1616520876,0,3
1616524477,0,1
1616526885,0,1
1616531680,2,5
1616534741,1,1
1616538880,0,4
1616542484,1,2
1616544309,1,0
1616547718,0,1
1616582081,1,5
1616583771,1,1
1616585678,1,0
1616587523,1,0
1616589289,1,0
1616592335,1,1
1616597129,1,0
1616598435,0,1
1616601219,0,1
1616610881,2,0
1616623142,0,1
1616624343,1,1
1616625286,1,0
1616628902,0,1
1616632483,0,1
1616634537,0,1
1616637045,0,1
1616643283,2,1
1616645440,0,1
1616649945,0,1
1616658372,0,2
1616663856,0,1
1616664857,1,2
1616667267,0,1
1616668478,1,1
1616676371,0,1
1616678224,0,1
1616680472,19,0
1616681666,1,0
1616684748,0,1
1616687442,0,3
1616688932,1,0
1616694641,2,0
1616700929,0,2
1616705066,0,1
1616711679,1,1
1616713652,1,1
1616715276,0,1
1616719844,1,0
1616722486,10,1
1616725198,4,0
1616726087,5,0
1616727530,5,0
1616729150,4,0
1616729686,2,0
1616732499,1,0
1616736885,5,0
1616738929,1,0
1616740060,2,0
1616743538,6,0
1616745042,2,0
1616746982,3,0
1616747681,2,0
1616749549,4,0
1616752106,1,1
1616753242,3,0
1616754881,2,1
1616756045,1,0
1616757385,0,1
1616758482,0,1
1616760841,2,0
1616764454,1,0
1616766079,1,0
1616768682,5,0
1616770244,2,0
1616772371,3,0
1616775925,1,0
1616777282,1,0
1616780084,0,2
1616784014,1,0
1616789598,1,0
1616794485,0,1
1616796341,4,1
1616797537,1,0
1616799046,0,2
1616801149,1,0
1616802632,1,0
1616804680,1,0
1616806783,1,0
1616808016,1,0
1616812469,8,2
1616816090,2,0
1616819145,1,0
1616822145,2,0
1616825110,1,0
1616829668,1,0
1616831966,1,0
1616833538,1,0
1616834083,0,1
1616837143,2,0
1616837671,1,0
1616839657,2,0
1616841284,2,0
